time,tavg,tmin,tmax,prcp,season
14-09-2000,30.4,26.2,35.3,,autumn
15-09-2000,31.4,27.8,35.9,,autumn
16-09-2000,30.9,26.4,36.5,,autumn
17-09-2000,31.4,25.8,37.4,,autumn
18-09-2000,30.4,24.5,37.1,,autumn
19-09-2000,29.8,24.8,34.7,,autumn
20-09-2000,28.5,24.4,32.7,,autumn
21-09-2000,28.4,24.4,33.3,,autumn
22-09-2000,29.2,,33.6,,autumn
23-09-2000,29.1,23.7,34.0,,autumn
24-09-2000,29.2,,34.5,,autumn
25-09-2000,30.3,24.4,36.7,,autumn
26-09-2000,25.8,23.4,29.7,,autumn
27-09-2000,28.2,22.6,34.6,,autumn
28-09-2000,27.9,,34.2,,autumn
29-09-2000,27.5,20.6,34.8,,autumn
30-09-2000,28.1,20.7,35.4,,autumn
01-10-2000,29.3,22.2,35.6,,autumn
02-10-2000,28.7,22.2,35.7,,autumn
03-10-2000,27.2,22.7,35.3,,autumn
04-10-2000,28.7,22.8,35.5,,autumn
05-10-2000,29.0,23.4,35.1,,autumn
06-10-2000,29.2,,,,autumn
07-10-2000,29.2,23.9,35.7,,autumn
08-10-2000,28.1,,35.6,,autumn
09-10-2000,27.7,22.5,36.7,,autumn
10-10-2000,28.0,23.1,35.0,,autumn
11-10-2000,25.7,,33.3,,autumn
12-10-2000,26.3,20.7,34.3,,autumn
13-10-2000,25.4,20.0,34.8,,autumn
14-10-2000,25.9,20.2,34.0,,autumn
15-10-2000,25.8,19.4,33.8,,autumn
16-10-2000,22.9,17.4,,,autumn
17-10-2000,25.9,18.4,35.0,,autumn
18-10-2000,25.6,18.1,,,autumn
19-10-2000,26.4,18.2,35.8,,autumn
20-10-2000,26.8,20.4,35.4,,autumn
21-10-2000,25.8,19.7,35.2,,autumn
22-10-2000,25.7,18.7,34.8,,autumn
23-10-2000,25.8,19.0,35.6,,autumn
24-10-2000,26.2,18.8,35.8,,autumn
25-10-2000,25.3,18.6,32.5,,autumn
26-10-2000,24.3,17.5,33.6,,autumn
27-10-2000,24.3,17.4,33.0,,autumn
28-10-2000,23.9,17.8,31.6,,autumn
29-10-2000,24.2,17.5,33.2,,autumn
30-10-2000,24.2,17.6,33.4,,autumn
31-10-2000,21.9,16.7,31.8,,autumn
01-11-2000,25.7,16.8,31.5,,autumn
02-11-2000,24.3,17.8,30.7,,autumn
03-11-2000,23.1,17.7,31.0,,autumn
04-11-2000,22.6,16.6,31.0,,autumn
05-11-2000,22.6,15.9,31.4,,autumn
06-11-2000,21.6,15.3,,,autumn
07-11-2000,22.6,14.8,33.2,,autumn
08-11-2000,23.9,15.1,33.3,,autumn
09-11-2000,23.6,16.3,32.4,,autumn
10-11-2000,22.9,,30.6,,autumn
11-11-2000,20.5,13.0,29.3,,autumn
12-11-2000,20.9,12.6,29.0,,autumn
13-11-2000,21.9,14.4,31.4,,autumn
14-11-2000,21.4,14.7,31.3,,autumn
15-11-2000,19.3,,28.4,,autumn
16-11-2000,18.4,10.6,29.1,,autumn
17-11-2000,20.6,12.0,30.2,,autumn
18-11-2000,20.6,13.7,30.4,,autumn
19-11-2000,19.1,13.2,25.9,,autumn
20-11-2000,18.8,13.3,27.0,,autumn
21-11-2000,19.1,11.5,28.0,,autumn
22-11-2000,20.4,,27.7,,autumn
23-11-2000,20.7,14.3,27.7,,autumn
24-11-2000,20.7,14.5,26.8,,autumn
25-11-2000,18.4,,25.8,,autumn
26-11-2000,17.5,9.8,26.5,,autumn
27-11-2000,15.6,,21.4,,autumn
28-11-2000,15.7,10.4,24.0,,autumn
29-11-2000,15.3,8.8,24.0,,autumn
30-11-2000,15.3,7.7,23.9,,autumn
01-12-2000,14.7,8.4,23.7,,winter
02-12-2000,13.2,5.6,24.0,,winter
03-12-2000,14.3,5.0,24.6,,winter
04-12-2000,15.8,6.3,25.6,,winter
05-12-2000,15.2,,25.5,,winter
06-12-2000,16.1,7.5,25.4,,winter
07-12-2000,15.0,7.1,25.2,,winter
08-12-2000,16.6,8.0,29.0,,winter
09-12-2000,15.4,8.8,25.1,,winter
10-12-2000,13.3,7.6,23.5,,winter
11-12-2000,14.4,7.5,23.6,,winter
12-12-2000,14.2,7.5,23.4,,winter
13-12-2000,14.3,6.3,24.1,,winter
14-12-2000,15.6,7.6,25.3,,winter
15-12-2000,15.9,8.0,25.1,,winter
16-12-2000,17.3,9.8,28.8,,winter
17-12-2000,16.9,10.0,27.7,,winter
18-12-2000,18.0,10.6,25.7,,winter
19-12-2000,13.9,9.7,22.2,,winter
20-12-2000,14.3,7.7,23.5,,winter
21-12-2000,13.0,6.3,23.0,,winter
22-12-2000,12.8,5.2,23.0,,winter
23-12-2000,11.9,5.0,23.6,,winter
24-12-2000,12.8,4.9,23.1,,winter
25-12-2000,13.1,5.5,22.6,,winter
26-12-2000,12.8,5.1,22.5,,winter
27-12-2000,14.4,5.8,24.4,,winter
28-12-2000,13.2,5.6,23.4,,winter
29-12-2000,13.9,6.0,25.1,,winter
30-12-2000,14.6,6.2,20.0,,winter
31-12-2000,17.2,11.1,24.5,4.1,winter
01-01-2001,11.6,,14.0,2.0,winter
02-01-2001,11.5,6.6,17.5,,winter
03-01-2001,12.0,,13.5,,winter
04-01-2001,11.3,,12.4,,winter
05-01-2001,11.3,,15.6,,winter
06-01-2001,11.4,7.0,16.8,,winter
07-01-2001,9.9,4.3,17.2,,winter
08-01-2001,9.4,4.4,16.3,,winter
09-01-2001,9.4,6.0,14.7,,winter
10-01-2001,9.4,,16.3,,winter
11-01-2001,9.8,4.0,20.0,,winter
12-01-2001,9.8,,17.0,,winter
13-01-2001,10.6,3.3,18.6,,winter
14-01-2001,11.8,5.4,19.5,,winter
15-01-2001,9.6,3.0,19.6,,winter
16-01-2001,10.0,4.0,19.1,,winter
17-01-2001,10.8,3.8,19.9,,winter
18-01-2001,10.9,5.8,20.6,,winter
19-01-2001,11.7,6.0,21.7,,winter
20-01-2001,11.1,5.1,23.2,,winter
21-01-2001,14.1,6.0,23.5,,winter
22-01-2001,15.3,7.6,23.5,,winter
23-01-2001,13.5,7.9,19.4,,winter
24-01-2001,14.3,8.8,19.7,,winter
25-01-2001,14.2,9.1,21.6,,winter
26-01-2001,15.1,7.3,22.7,,winter
27-01-2001,15.4,8.1,23.0,,winter
28-01-2001,15.5,7.2,24.2,,winter
29-01-2001,16.2,7.6,26.5,,winter
30-01-2001,18.2,9.1,27.2,,winter
31-01-2001,17.6,11.0,25.1,,winter
01-02-2001,13.3,7.0,21.1,,winter
02-02-2001,13.8,7.2,21.0,,winter
03-02-2001,12.7,,21.8,,winter
04-02-2001,12.8,3.7,23.0,,winter
05-02-2001,14.1,,23.1,,winter
06-02-2001,14.8,5.5,24.4,,winter
07-02-2001,15.7,7.1,24.5,,winter
08-02-2001,17.4,9.3,24.6,,winter
09-02-2001,16.3,9.4,25.0,,winter
10-02-2001,16.1,7.7,25.2,,winter
11-02-2001,14.6,9.0,25.2,,winter
12-02-2001,16.3,6.0,27.7,,winter
13-02-2001,17.7,8.7,27.8,,winter
14-02-2001,17.5,,24.2,,winter
15-02-2001,15.7,11.0,22.0,,winter
16-02-2001,18.1,9.4,25.7,0.0,winter
17-02-2001,18.3,,27.1,,winter
18-02-2001,18.8,11.6,26.8,,winter
19-02-2001,19.0,12.6,27.4,,winter
20-02-2001,21.0,12.7,28.5,,winter
21-02-2001,19.3,13.3,26.4,0.0,winter
22-02-2001,19.1,13.2,26.7,,winter
23-02-2001,20.8,12.8,29.3,,winter
24-02-2001,20.4,14.9,28.8,,winter
25-02-2001,19.3,,25.6,15.0,winter
26-02-2001,18.3,13.3,25.6,0.0,winter
27-02-2001,18.0,10.3,26.1,,winter
28-02-2001,18.9,10.6,27.8,,winter
01-03-2001,18.2,9.7,26.0,,spring
02-03-2001,18.3,11.1,26.4,,spring
03-03-2001,18.4,11.4,27.2,,spring
04-03-2001,17.8,10.4,25.8,,spring
05-03-2001,18.3,11.7,26.6,,spring
06-03-2001,18.8,11.1,28.8,,spring
07-03-2001,21.6,,31.1,,spring
08-03-2001,21.0,12.4,30.2,,spring
09-03-2001,21.2,12.1,29.8,,spring
10-03-2001,19.6,12.7,30.5,,spring
11-03-2001,21.9,12.4,31.6,,spring
12-03-2001,22.2,13.2,32.4,,spring
13-03-2001,25.6,18.0,33.3,,spring
14-03-2001,22.7,,27.7,0.0,spring
15-03-2001,23.1,16.0,30.7,0.0,spring
16-03-2001,22.1,14.8,29.0,,spring
17-03-2001,22.3,14.7,30.8,,spring
18-03-2001,22.7,,32.4,,spring
19-03-2001,24.9,15.5,34.2,,spring
20-03-2001,26.9,20.0,34.4,,spring
21-03-2001,23.9,,30.2,,spring
22-03-2001,23.4,17.0,30.2,,spring
23-03-2001,23.4,15.6,31.6,,spring
24-03-2001,22.8,15.6,30.0,,spring
25-03-2001,24.4,16.5,32.4,,spring
26-03-2001,25.1,18.0,32.7,,spring
27-03-2001,26.3,18.4,34.9,,spring
28-03-2001,26.2,19.5,33.8,,spring
29-03-2001,25.4,19.5,32.8,1.0,spring
30-03-2001,20.2,,26.4,0.0,spring
31-03-2001,22.5,14.3,29.6,,spring
01-04-2001,22.7,16.2,29.4,,spring
02-04-2001,23.8,16.8,31.5,,spring
03-04-2001,25.5,16.0,34.5,,spring
04-04-2001,25.8,17.4,34.1,,spring
05-04-2001,27.8,,35.8,,spring
06-04-2001,25.2,19.1,33.6,0.8,spring
07-04-2001,26.1,17.6,,0.0,spring
08-04-2001,28.4,19.4,38.4,,spring
09-04-2001,29.7,19.5,39.8,,spring
10-04-2001,29.9,21.4,38.8,,spring
11-04-2001,31.0,23.0,38.4,,spring
12-04-2001,28.8,,36.0,,spring
13-04-2001,27.6,21.8,34.6,,spring
14-04-2001,26.7,21.6,34.4,0.5,spring
15-04-2001,26.4,21.0,32.5,2.0,spring
16-04-2001,26.5,,33.8,0.0,spring
17-04-2001,23.4,,31.4,25.9,spring
18-04-2001,22.9,17.4,,5.1,spring
19-04-2001,23.6,18.3,31.0,0.0,spring
20-04-2001,24.8,18.0,30.2,,spring
21-04-2001,27.3,20.9,33.8,,spring
22-04-2001,28.7,20.8,36.6,,spring
23-04-2001,29.9,21.4,39.1,,spring
24-04-2001,30.7,21.2,41.0,,spring
25-04-2001,31.4,22.8,40.4,,spring
26-04-2001,32.6,23.2,41.4,,spring
27-04-2001,34.0,25.6,41.3,,spring
28-04-2001,,,,,spring
29-04-2001,33.8,,42.2,,spring
30-04-2001,33.8,26.7,42.3,,spring
01-05-2001,31.4,25.6,41.0,,spring
02-05-2001,32.3,23.0,40.2,,spring
03-05-2001,31.2,,37.9,,spring
04-05-2001,31.9,24.3,39.0,,spring
05-05-2001,33.2,25.0,41.5,,spring
06-05-2001,34.6,27.8,41.8,,spring
07-05-2001,33.7,28.6,39.2,,spring
08-05-2001,33.8,26.5,41.1,,spring
09-05-2001,36.6,28.4,42.0,,spring
10-05-2001,38.1,33.3,44.0,,spring
11-05-2001,37.4,,44.5,,spring
12-05-2001,34.3,28.2,42.0,,spring
13-05-2001,35.9,29.7,42.3,,spring
14-05-2001,35.0,30.0,42.3,,spring
15-05-2001,31.2,,41.1,,spring
16-05-2001,29.1,23.9,33.6,,spring
17-05-2001,24.7,,27.9,1.0,spring
18-05-2001,26.8,22.4,31.7,9.9,spring
19-05-2001,29.6,23.3,34.9,0.0,spring
20-05-2001,27.0,20.7,32.6,36.1,spring
21-05-2001,28.1,,34.5,1.0,spring
22-05-2001,30.5,22.7,36.5,0.0,spring
23-05-2001,32.4,25.8,38.7,,spring
24-05-2001,35.4,29.5,42.4,,spring
25-05-2001,37.0,29.5,43.0,,spring
26-05-2001,34.6,,41.8,,spring
27-05-2001,30.7,24.4,35.8,5.1,spring
28-05-2001,29.6,24.4,35.2,1.0,spring
29-05-2001,28.8,,36.6,6.1,spring
30-05-2001,29.8,21.0,35.0,13.0,spring
31-05-2001,30.3,23.2,37.6,3.0,spring
01-06-2001,32.4,24.2,38.2,5.1,summer
02-06-2001,34.2,,38.5,0.0,summer
03-06-2001,31.4,28.5,39.5,,summer
04-06-2001,26.5,,34.2,,summer
05-06-2001,27.4,22.2,32.3,,summer
06-06-2001,30.5,25.5,35.6,,summer
07-06-2001,27.9,,33.3,,summer
08-06-2001,30.3,24.3,36.2,,summer
09-06-2001,30.1,,35.2,,summer
10-06-2001,32.3,25.5,38.2,0.0,summer
11-06-2001,33.1,28.0,37.4,,summer
12-06-2001,34.2,28.8,39.4,,summer
13-06-2001,34.4,30.3,,,summer
14-06-2001,29.1,,33.5,0.8,summer
15-06-2001,32.4,26.5,36.4,7.1,summer
16-06-2001,28.0,,32.0,0.0,summer
17-06-2001,29.0,26.0,32.4,7.1,summer
18-06-2001,30.5,26.0,35.2,1.0,summer
19-06-2001,31.9,26.6,36.4,0.0,summer
20-06-2001,32.0,27.8,36.2,,summer
21-06-2001,32.8,28.8,36.7,,summer
22-06-2001,31.9,28.1,37.4,,summer
23-06-2001,28.8,,34.5,,summer
24-06-2001,28.6,25.0,32.2,,summer
25-06-2001,28.2,25.7,32.0,11.9,summer
26-06-2001,29.3,25.5,33.4,13.0,summer
27-06-2001,29.4,,35.6,0.0,summer
28-06-2001,31.6,26.2,36.0,7.1,summer
29-06-2001,31.9,28.3,36.2,0.0,summer
30-06-2001,28.9,,34.5,,summer
01-07-2001,30.6,26.5,36.0,,summer
02-07-2001,32.1,27.5,35.7,,summer
03-07-2001,31.0,28.3,35.2,,summer
04-07-2001,31.3,27.4,34.4,0.0,summer
05-07-2001,33.4,28.6,37.3,,summer
06-07-2001,33.4,29.5,38.5,,summer
07-07-2001,30.1,,37.0,,summer
08-07-2001,31.5,26.0,36.3,,summer
09-07-2001,32.1,28.7,38.0,,summer
10-07-2001,32.7,28.8,,,summer
11-07-2001,31.9,28.6,35.7,,summer
12-07-2001,31.3,27.7,36.5,,summer
13-07-2001,29.6,27.9,34.0,,summer
14-07-2001,27.3,,30.0,6.1,summer
15-07-2001,29.2,25.2,33.0,67.1,summer
16-07-2001,29.6,,32.4,0.0,summer
17-07-2001,29.7,26.9,,,summer
18-07-2001,30.4,27.2,33.3,,summer
19-07-2001,29.9,28.3,34.0,,summer
20-07-2001,30.7,27.8,34.5,2.0,summer
21-07-2001,28.7,,31.4,0.5,summer
22-07-2001,28.9,26.4,32.4,8.9,summer
23-07-2001,31.4,26.8,35.5,7.1,summer
24-07-2001,30.3,,34.7,0.0,summer
25-07-2001,30.1,27.6,35.7,5.1,summer
26-07-2001,28.3,,33.0,10.9,summer
27-07-2001,29.6,26.3,34.0,14.0,summer
28-07-2001,29.9,26.2,33.1,1.0,summer
29-07-2001,30.7,28.0,34.0,1.0,summer
30-07-2001,29.9,27.3,,0.3,summer
31-07-2001,31.6,28.1,35.6,0.0,summer
01-08-2001,30.7,,36.0,,summer
02-08-2001,31.5,27.8,36.3,,summer
03-08-2001,31.4,28.3,36.4,,summer
04-08-2001,28.4,,33.0,,summer
05-08-2001,29.7,25.8,35.3,,summer
06-08-2001,29.6,,,0.0,summer
07-08-2001,29.3,25.6,34.2,43.9,summer
08-08-2001,29.2,25.4,34.4,5.1,summer
09-08-2001,29.9,,34.3,2.0,summer
10-08-2001,31.4,27.4,35.3,0.5,summer
11-08-2001,31.9,27.8,36.3,0.0,summer
12-08-2001,33.1,29.0,36.3,,summer
13-08-2001,29.6,,34.5,,summer
14-08-2001,25.8,24.7,28.2,,summer
15-08-2001,30.8,25.1,34.2,10.9,summer
16-08-2001,30.2,28.0,33.0,0.0,summer
17-08-2001,30.1,,33.4,,summer
18-08-2001,30.7,26.8,34.5,,summer
19-08-2001,31.0,26.5,35.5,,summer
20-08-2001,30.6,26.7,35.5,,summer
21-08-2001,31.8,27.8,35.9,,summer
22-08-2001,31.9,28.2,36.5,,summer
23-08-2001,30.8,27.7,,,summer
24-08-2001,30.3,,35.2,,summer
25-08-2001,30.6,24.4,,0.8,summer
26-08-2001,32.0,28.1,36.7,0.0,summer
27-08-2001,31.8,27.0,37.4,,summer
28-08-2001,31.9,,37.6,,summer
29-08-2001,31.3,26.7,36.9,,summer
30-08-2001,31.4,,36.0,,summer
31-08-2001,31.9,27.0,37.0,,summer
01-09-2001,31.5,28.4,,,autumn
02-09-2001,29.8,,35.5,,autumn
03-09-2001,29.9,23.0,35.6,40.9,autumn
04-09-2001,30.9,26.1,35.5,0.0,autumn
05-09-2001,31.8,26.8,37.0,,autumn
06-09-2001,30.8,26.0,,,autumn
07-09-2001,29.9,27.0,35.9,,autumn
08-09-2001,30.2,26.2,36.0,,autumn
09-09-2001,30.6,26.1,37.2,,autumn
10-09-2001,31.5,27.0,36.5,,autumn
11-09-2001,31.4,27.1,36.4,,autumn
12-09-2001,31.3,26.6,36.4,,autumn
13-09-2001,31.6,27.0,36.2,,autumn
14-09-2001,28.6,,36.5,,autumn
15-09-2001,28.0,23.6,33.6,,autumn
16-09-2001,28.6,23.3,35.4,,autumn
17-09-2001,29.2,24.5,35.5,,autumn
18-09-2001,29.7,23.1,36.6,,autumn
19-09-2001,30.2,23.9,38.3,,autumn
20-09-2001,30.4,23.5,38.0,,autumn
21-09-2001,30.3,22.9,37.0,,autumn
22-09-2001,29.5,23.3,36.5,,autumn
23-09-2001,29.7,24.3,36.6,,autumn
24-09-2001,28.9,22.9,36.5,,autumn
25-09-2001,29.5,23.3,36.6,,autumn
26-09-2001,30.3,22.2,,,autumn
27-09-2001,28.6,22.0,35.7,,autumn
28-09-2001,28.7,22.0,37.7,,autumn
29-09-2001,29.3,22.5,36.1,,autumn
30-09-2001,27.8,24.7,,,autumn
01-10-2001,28.0,,35.5,,autumn
02-10-2001,27.3,23.6,32.4,,autumn
03-10-2001,28.1,24.2,32.7,,autumn
04-10-2001,27.8,24.6,34.3,,autumn
05-10-2001,28.1,24.2,34.0,,autumn
06-10-2001,28.7,22.1,34.7,,autumn
07-10-2001,27.3,22.0,34.4,,autumn
08-10-2001,26.9,21.0,35.5,,autumn
09-10-2001,26.3,20.7,34.8,,autumn
10-10-2001,27.3,20.5,37.0,,autumn
11-10-2001,28.4,21.0,36.6,,autumn
12-10-2001,26.4,22.2,32.8,,autumn
13-10-2001,26.2,,34.8,,autumn
14-10-2001,26.2,,34.8,,autumn
15-10-2001,24.5,17.4,33.5,,autumn
16-10-2001,23.7,17.0,32.5,,autumn
17-10-2001,23.8,16.2,32.6,,autumn
18-10-2001,24.2,16.8,34.0,,autumn
19-10-2001,25.0,15.7,36.4,,autumn
20-10-2001,23.9,,34.1,,autumn
21-10-2001,24.9,17.0,33.6,,autumn
22-10-2001,25.3,18.4,34.2,,autumn
23-10-2001,26.1,19.0,34.4,,autumn
24-10-2001,24.0,18.4,33.0,,autumn
25-10-2001,25.6,18.6,35.6,,autumn
26-10-2001,25.9,18.7,34.4,,autumn
27-10-2001,25.3,19.7,34.2,,autumn
28-10-2001,24.6,19.1,32.8,,autumn
29-10-2001,25.2,18.5,34.0,,autumn
30-10-2001,25.3,18.1,34.4,,autumn
31-10-2001,24.2,18.0,35.4,,autumn
01-11-2001,24.9,18.0,35.0,,autumn
02-11-2001,25.4,18.2,36.1,,autumn
03-11-2001,25.7,17.5,34.9,,autumn
04-11-2001,25.1,18.9,33.6,,autumn
05-11-2001,22.8,17.0,31.3,,autumn
06-11-2001,20.2,,28.5,,autumn
07-11-2001,20.4,14.0,28.9,,autumn
08-11-2001,19.6,13.7,28.0,,autumn
09-11-2001,19.5,12.5,28.5,,autumn
10-11-2001,19.0,11.3,30.0,,autumn
11-11-2001,19.0,11.6,28.3,,autumn
12-11-2001,19.7,12.1,29.4,,autumn
13-11-2001,19.5,11.7,30.1,,autumn
14-11-2001,18.9,12.0,29.6,,autumn
15-11-2001,18.6,12.0,28.6,,autumn
16-11-2001,19.1,12.5,29.0,,autumn
17-11-2001,19.0,12.6,29.0,,autumn
18-11-2001,18.6,,28.6,,autumn
19-11-2001,18.8,12.2,29.0,,autumn
20-11-2001,18.2,10.5,27.7,,autumn
21-11-2001,18.6,11.4,29.1,,autumn
22-11-2001,17.8,10.5,27.8,,autumn
23-11-2001,18.5,12.1,27.7,,autumn
24-11-2001,18.6,11.6,28.3,,autumn
25-11-2001,17.1,9.6,27.6,,autumn
26-11-2001,17.0,10.3,26.2,,autumn
27-11-2001,16.8,9.7,26.4,,autumn
28-11-2001,16.0,10.4,25.0,,autumn
29-11-2001,16.1,8.8,25.6,,autumn
30-11-2001,17.8,8.5,26.2,,autumn
01-12-2001,17.7,11.5,26.9,,winter
02-12-2001,17.4,11.4,26.0,,winter
03-12-2001,17.2,9.9,27.2,,winter
04-12-2001,17.5,9.3,28.0,,winter
05-12-2001,17.5,9.6,27.6,,winter
06-12-2001,17.4,9.7,26.7,,winter
07-12-2001,18.1,9.2,27.2,,winter
08-12-2001,17.6,10.0,26.6,,winter
09-12-2001,16.2,,25.6,,winter
10-12-2001,16.2,9.5,23.4,,winter
11-12-2001,16.4,12.6,23.3,,winter
12-12-2001,16.9,9.9,24.8,,winter
13-12-2001,15.2,,23.6,,winter
14-12-2001,14.7,8.0,21.6,,winter
15-12-2001,15.7,10.7,21.0,,winter
16-12-2001,14.2,9.0,22.2,,winter
17-12-2001,15.1,9.4,23.8,,winter
18-12-2001,15.8,9.0,24.4,,winter
19-12-2001,15.3,9.9,22.8,,winter
20-12-2001,14.4,9.3,22.2,,winter
21-12-2001,13.4,7.0,22.4,,winter
22-12-2001,12.6,6.0,22.0,,winter
23-12-2001,12.8,6.0,22.5,,winter
24-12-2001,12.7,6.3,22.3,,winter
25-12-2001,12.9,5.7,22.6,,winter
26-12-2001,14.4,7.6,23.0,,winter
27-12-2001,13.5,6.8,22.2,,winter
28-12-2001,12.5,7.5,19.7,,winter
29-12-2001,10.9,,16.8,,winter
30-12-2001,11.0,7.4,16.3,,winter
31-12-2001,11.7,,18.5,,winter
01-01-2002,9.7,5.5,,,winter
02-01-2002,11.3,5.6,20.0,,winter
03-01-2002,12.0,4.4,21.2,,winter
04-01-2002,12.2,4.6,23.0,,winter
05-01-2002,12.0,4.5,22.0,,winter
06-01-2002,12.2,5.3,22.1,,winter
07-01-2002,12.9,5.5,22.2,,winter
08-01-2002,12.2,4.7,24.7,,winter
09-01-2002,12.3,5.2,21.7,,winter
10-01-2002,12.6,7.4,22.0,,winter
11-01-2002,15.3,7.7,,,winter
12-01-2002,16.4,,24.5,,winter
13-01-2002,16.5,9.0,22.1,,winter
14-01-2002,18.1,14.0,22.2,,winter
15-01-2002,14.6,,16.7,0.0,winter
16-01-2002,14.8,13.0,16.0,15.0,winter
17-01-2002,14.5,9.9,19.0,0.0,winter
18-01-2002,14.5,,18.7,3.0,winter
19-01-2002,14.6,,20.2,0.0,winter
20-01-2002,12.5,6.6,20.6,,winter
21-01-2002,11.6,5.0,20.0,,winter
22-01-2002,11.3,5.0,19.0,,winter
23-01-2002,11.3,5.7,19.5,,winter
24-01-2002,13.3,7.6,21.5,,winter
25-01-2002,17.2,,23.8,,winter
26-01-2002,16.3,12.1,23.6,2.0,winter
27-01-2002,12.9,,17.2,0.0,winter
28-01-2002,11.8,6.0,19.2,,winter
29-01-2002,12.2,5.5,20.0,,winter
30-01-2002,12.8,6.5,21.2,,winter
31-01-2002,13.2,5.6,22.2,,winter
01-02-2002,13.4,6.1,22.4,,winter
02-02-2002,14.1,7.2,23.0,,winter
03-02-2002,14.5,8.2,21.4,,winter
04-02-2002,13.6,6.5,22.7,,winter
05-02-2002,13.6,6.6,21.0,,winter
06-02-2002,15.3,8.8,24.6,0.0,winter
07-02-2002,15.4,9.6,23.5,,winter
08-02-2002,13.8,8.6,18.7,,winter
09-02-2002,13.3,5.0,20.4,,winter
10-02-2002,15.2,,22.0,,winter
11-02-2002,12.8,10.3,14.8,7.1,winter
12-02-2002,14.5,10.0,24.5,7.9,winter
13-02-2002,15.3,8.8,22.4,0.0,winter
14-02-2002,15.8,9.5,23.4,,winter
15-02-2002,16.6,10.0,24.5,,winter
16-02-2002,17.8,10.3,,52.3,winter
17-02-2002,20.1,,26.3,0.0,winter
18-02-2002,19.3,11.7,29.6,,winter
19-02-2002,20.9,12.6,29.4,,winter
20-02-2002,18.6,12.9,26.6,,winter
21-02-2002,20.0,11.1,29.8,,winter
22-02-2002,22.5,14.2,30.8,,winter
23-02-2002,19.2,,24.2,0.3,winter
24-02-2002,19.1,13.0,26.2,0.0,winter
25-02-2002,17.1,10.7,24.0,1.0,winter
26-02-2002,17.6,11.0,24.8,0.0,winter
27-02-2002,18.7,12.6,26.0,,winter
28-02-2002,19.6,12.8,25.8,,winter
01-03-2002,21.6,14.8,27.5,0.3,spring
02-03-2002,17.2,,19.5,0.0,spring
03-03-2002,18.2,11.5,24.3,,spring
04-03-2002,18.4,12.6,25.4,,spring
05-03-2002,18.1,11.1,26.7,,spring
06-03-2002,19.2,12.0,27.6,,spring
07-03-2002,19.5,10.1,28.8,,spring
08-03-2002,20.7,11.5,29.0,,spring
09-03-2002,22.2,16.6,29.5,,spring
10-03-2002,21.4,16.6,30.0,,spring
11-03-2002,20.7,14.0,26.9,,spring
12-03-2002,22.1,14.8,29.0,,spring
13-03-2002,22.2,15.8,29.5,,spring
14-03-2002,20.7,13.8,29.8,,spring
15-03-2002,22.3,14.6,30.4,,spring
16-03-2002,23.5,,,,spring
17-03-2002,23.9,16.4,33.5,,spring
18-03-2002,23.7,15.4,34.4,,spring
19-03-2002,25.0,16.6,,,spring
20-03-2002,26.1,16.4,35.3,,spring
21-03-2002,25.8,18.0,35.0,,spring
22-03-2002,26.4,17.3,34.4,,spring
23-03-2002,24.7,19.0,33.8,,spring
24-03-2002,27.3,19.8,35.6,,spring
25-03-2002,26.6,21.6,33.3,,spring
26-03-2002,26.7,19.3,34.2,,spring
27-03-2002,26.7,20.2,32.8,,spring
28-03-2002,24.7,17.1,33.3,,spring
29-03-2002,26.7,17.7,34.8,,spring
30-03-2002,27.4,18.0,36.6,,spring
31-03-2002,30.3,,38.1,,spring
01-04-2002,28.3,22.0,34.2,0.5,spring
02-04-2002,27.2,21.1,34.0,0.0,spring
03-04-2002,25.8,19.0,33.9,,spring
04-04-2002,27.1,16.2,36.7,,spring
05-04-2002,28.5,,38.5,,spring
06-04-2002,29.2,21.5,39.6,,spring
07-04-2002,29.3,24.2,36.4,,spring
08-04-2002,28.4,21.0,34.6,,spring
09-04-2002,27.9,22.5,34.6,,spring
10-04-2002,26.4,19.0,34.5,,spring
11-04-2002,26.8,18.8,36.7,,spring
12-04-2002,29.5,19.3,38.6,,spring
13-04-2002,28.2,21.5,37.7,,spring
14-04-2002,32.2,21.1,39.5,,spring
15-04-2002,30.9,22.1,40.2,,spring
16-04-2002,30.2,23.1,,,spring
17-04-2002,30.4,23.0,38.4,,spring
18-04-2002,32.4,25.2,39.8,,spring
19-04-2002,30.2,23.3,40.3,,spring
20-04-2002,32.7,23.2,42.0,,spring
21-04-2002,33.5,26.7,42.1,,spring
22-04-2002,34.2,26.4,42.5,,spring
23-04-2002,33.6,25.5,41.4,,spring
24-04-2002,33.0,27.0,39.0,,spring
25-04-2002,30.8,,40.2,,spring
26-04-2002,28.7,21.0,36.3,,spring
27-04-2002,32.2,21.4,41.0,,spring
28-04-2002,33.3,26.6,40.2,,spring
29-04-2002,30.4,23.6,37.7,,spring
30-04-2002,29.6,20.8,40.2,,spring
01-05-2002,31.3,25.0,38.0,,spring
02-05-2002,32.6,25.4,39.7,,spring
03-05-2002,31.9,25.5,40.2,0.0,spring
04-05-2002,34.6,25.8,42.0,,spring
05-05-2002,32.9,25.5,40.5,,spring
06-05-2002,33.6,25.4,42.2,,spring
07-05-2002,32.5,,39.4,,spring
08-05-2002,34.9,26.6,43.0,,spring
09-05-2002,37.1,29.0,44.6,,spring
